OG0024460	ENSSSAG00000100088.1	XM_035760369.2	ENSOKIG00005045768.1	XM_046368360.1
OG0030701	ENSSSAG00000059489.2	XM_035790033.2	ENSOKIG00005045662.1	XM_046303342.1
OG0030703	ENSSSAG00000067419.2	XM_052478887.1	ENSOKIG00005049744.1	XM_046350941.1
OG0030704	ENSSSAG00000051711.2	XM_035753388.2	ENSOKIG00005029539.1	XM_046368073.1
OG0030705	ENSSSAG00000112383.1	XM_035781429.2	ENSOKIG00005046494.1	XM_046324500.1
OG0030706	ENSSSAG00000040033.2	XM_035799353.1	ENSOKIG00005034075.1	XM_046321294.1
OG0030707	ENSSSAG00000095375.1	XM_035735945.2	ENSOKIG00005015313.1	XM_046350595.1
OG0030708	ENSSSAG00000005505.2	XM_052526682.1	ENSOKIG00005004149.1	XM_046312344.1
OG0030709	ENSSSAG00000005663.2	XM_035779366.1	ENSOKIG00005016457.1	XM_046310310.1
OG0030710	ENSSSAG00000082850.1	XM_035735826.2	ENSOKIG00005029580.1	XM_046350480.1
OG0030711	ENSSSAG00000080453.2	XM_035735223.2	ENSOKIG00005030516.1	XM_046348607.1
OG0030712	ENSSSAG00000119750.1	XM_035736146.2	ENSOKIG00005003885.1	XM_046350822.1
OG0030713	ENSSSAG00000078457.2	XM_035736145.2	ENSOKIG00005003695.1	XM_046350821.1
OG0030714	ENSSSAG00000008869.2	XM_035734708.1	ENSOKIG00005023312.1	XM_046356676.1
OG0030715	ENSSSAG00000042366.2	XM_035799913.2	ENSOKIG00005032732.1	XM_046321444.1
OG0030716	ENSSSAG00000081862.1	XM_035776792.2	ENSOKIG00005006137.1	XM_046368077.1
OG0030717	ENSSSAG00000042769.2	XM_052498924.1	ENSOKIG00005040750.1	XM_046338243.1
OG0030718	ENSSSAG00000121486.1	XM_035799908.2	ENSOKIG00005032945.1	XM_046321632.1
OG0030719	ENSSSAG00000036732.2	XM_035776720.2	ENSOKIG00005032476.1	XM_046369548.1
OG0030720	ENSSSAG00000037149.2	XM_035776718.2	ENSOKIG00005032445.1	XM_046369550.1
OG0030721	ENSSSAG00000048747.2	XM_035735416.2	ENSOKIG00005049426.1	XM_046350072.1
OG0030723	ENSSSAG00000077493.2	XM_035753420.2	ENSOKIG00005028511.1	XM_046368072.1
OG0030725	ENSSSAG00000064525.2	XR_008147350.1	ENSOKIG00005003870.1	XM_046301677.1
OG0030726	ENSSSAG00000090905.1	XM_035761577.2	ENSOKIG00005006835.1	XM_046328907.1
OG0030727	ENSSSAG00000048787.2	XM_035761576.2	ENSOKIG00005006827.1	XM_046328828.1
OG0030728	ENSSSAG00000058040.2	XM_035741185.2	ENSOKIG00005047772.1	XM_046343393.1
OG0030729	ENSSSAG00000007139.2	XM_035742747.2	ENSOKIG00005017612.1	XM_046309616.1
OG0030730	ENSSSAG00000047371.2	XM_052461814.1	ENSOKIG00005017379.1	XM_046300292.1
OG0030731	ENSSSAG00000049619.2	XM_052491722.1	ENSOKIG00005034237.1	XM_046297713.1
OG0030732	ENSSSAG00000046393.2	XM_035761026.2	ENSOKIG00005024834.1	XM_046315502.1
OG0030733	ENSSSAG00000006623.2	XM_035741358.2	ENSOKIG00005037616.1	XM_046343146.1
OG0030735	ENSSSAG00000044458.2	XM_035783712.2	ENSOKIG00005016009.1	XM_046329076.1
OG0030737	ENSSSAG00000083228.1	XM_035780757.2	ENSOKIG00005047376.1	XM_046318871.1
OG0030738	ENSSSAG00000078021.2	XM_035781463.2	ENSOKIG00005032462.1	XM_046296505.1
OG0030739	ENSSSAG00000072225.2	XM_035748563.2	ENSOKIG00005020552.1	XM_046368992.1
OG0030740	ENSSSAG00000114510.1	XM_035739771.2	ENSOKIG00005014736.1	XM_046290827.1
OG0030741	ENSSSAG00000044616.2	XM_035781178.2	ENSOKIG00005046673.1	XM_046315615.1
OG0030743	ENSSSAG00000077925.2	XM_035741361.2	ENSOKIG00005036568.1	XM_046336562.1
OG0030744	ENSSSAG00000077967.2	XM_035796030.2	ENSOKIG00005022197.1	XM_046315229.1
OG0030745	ENSSSAG00000091660.1	XM_035756626.2	ENSOKIG00005014874.1	XM_046290829.1
OG0030746	ENSSSAG00000006435.2	XM_052484241.1	ENSOKIG00005014884.1	XM_046290962.1
OG0030747	ENSSSAG00000078464.2	XM_035755780.2	ENSOKIG00005023491.1	XM_046364241.1
OG0030748	ENSSSAG00000081524.2	XM_035750136.2	ENSOKIG00005008629.1	XM_046362898.1
OG0030749	ENSSSAG00000080021.2	XM_035735477.2	ENSOKIG00005044723.1	XM_046350139.1
OG0030750	ENSSSAG00000079656.2	XM_035735626.2	ENSOKIG00005050562.1	XM_046350264.1
OG0030751	ENSSSAG00000055860.2	XM_035746324.2	ENSOKIG00005014568.1	XM_046369211.1
OG0030752	ENSSSAG00000083186.1	XM_035761802.2	ENSOKIG00005034564.1	XM_046322417.1
OG0030753	ENSSSAG00000007059.2	XR_008076486.1	ENSOKIG00005029377.1	XM_046321944.1
OG0030754	ENSSSAG00000066223.2	XM_035753714.2	ENSOKIG00005035888.1	XM_046367883.1
OG0030755	ENSSSAG00000042424.2	XM_035785792.2	ENSOKIG00005017130.1	XM_046347205.1
OG0030756	ENSSSAG00000054276.2	XM_052494410.1	ENSOKIG00005041539.1	XM_046368475.1
OG0030757	ENSSSAG00000066662.2	XM_035746875.2	ENSOKIG00005006593.1	XM_046369150.1
OG0030758	ENSSSAG00000066678.2	XM_035753560.2	ENSOKIG00005006640.1	XM_046369157.1
OG0030759	ENSSSAG00000052183.2	XM_035754395.2	ENSOKIG00005014930.1	XM_046354988.1
OG0030760	ENSSSAG00000077498.2	XM_052517698.1	ENSOKIG00005011317.1	XM_046323363.1
OG0030761	ENSSSAG00000008176.2	XM_052483687.1	ENSOKIG00005014903.1	XM_046290830.1
OG0030762	ENSSSAG00000008268.2	XM_035741894.2	ENSOKIG00005015086.1	XM_046292762.1
OG0030763	ENSSSAG00000105272.1	XM_035752412.2	ENSOKIG00005007147.1	XM_046368676.1
OG0030764	ENSSSAG00000080603.2	XM_035778575.2	ENSOKIG00005002210.1	XM_046312012.1
OG0030765	ENSSSAG00000002539.2	XM_035742872.2	ENSOKIG00005006628.1	XM_046308786.1
OG0030766	ENSSSAG00000066243.2	XM_035793485.1	ENSOKIG00005021354.1	XM_046313278.1
OG0030768	ENSSSAG00000099894.1	XM_052475938.1	ENSOKIG00005029263.1	XM_046320637.1
OG0030769	ENSSSAG00000083105.1	XM_035741308.2	ENSOKIG00005039363.1	XM_046336595.1
OG0030770	ENSSSAG00000104087.1	ne 3 _LOC11836	ENSOKIG00005003283.1	ne 3 _bag3__ m
OG0030771	ENSSSAG00000050275.2	XM_052525399.1	ENSOKIG00005050408.1	XM_046290298.1
OG0030772	ENSSSAG00000010584.2	XM_035739941.2	ENSOKIG00005042622.1	XM_046344594.1
OG0030773	ENSSSAG00000053746.2	XM_035753968.2	ENSOKIG00005007720.1	XM_046358970.1
OG0030774	ENSSSAG00000053769.2	XM_035753969.2	ENSOKIG00005007736.1	XM_046358969.1
OG0030775	ENSSSAG00000107725.1	XM_035775671.2	ENSOKIG00005034955.1	XM_046290261.1
OG0030776	ENSSSAG00000064538.2	XM_052483339.1	ENSOKIG00005039284.1	XM_046292500.1
OG0030777	ENSSSAG00000053835.2	XM_035753980.2	ENSOKIG00005007801.1	XM_046357918.1
OG0030778	ENSSSAG00000003917.2	XM_052457007.1	ENSOKIG00005043120.1	XM_046323380.1
OG0030779	ENSSSAG00000007812.2	XM_035799053.2	ENSOKIG00005026809.1	XM_046302397.1
OG0030780	ENSSSAG00000007816.2	XM_035799054.2	ENSOKIG00005026792.1	XM_046302409.1
OG0030781	ENSSSAG00000088325.1	XM_035800191.2	ENSOKIG00005035742.1	XM_046322429.1
OG0030782	ENSSSAG00000007824.2	XM_035799055.2	ENSOKIG00005026690.1	XM_046292863.1
OG0030783	ENSSSAG00000081775.1	XM_035735632.2	ENSOKIG00005050541.1	XM_046350274.1
OG0030784	ENSSSAG00000007893.2	XM_035780128.2	ENSOKIG00005046807.1	XM_046324750.1
OG0030785	ENSSSAG00000065092.2	XM_035799243.2	ENSOKIG00005038161.1	XM_046322354.1
OG0030786	ENSSSAG00000096756.1	XM_035794169.2	ENSOKIG00005001976.1	XM_046354220.1
OG0030787	ENSSSAG00000074067.2	XM_052477125.1	ENSOKIG00005035958.1	XM_046322253.1
OG0030788	ENSSSAG00000075917.2	XM_052470434.1	ENSOKIG00005031507.1	XM_046354790.1
OG0030789	ENSSSAG00000008080.2	XM_035799069.2	ENSOKIG00005026407.1	XM_046302279.1
OG0030790	ENSSSAG00000103919.1	XM_035799071.2	ENSOKIG00005026382.1	XM_046292827.1
OG0030791	ENSSSAG00000115221.1	XM_035799072.2	ENSOKIG00005026366.1	XM_046302268.1
OG0030792	ENSSSAG00000074926.2	XM_035739855.2	ENSOKIG00005006030.1	XM_046344668.1
OG0030793	ENSSSAG00000043446.2	XM_035741721.2	ENSOKIG00005046897.1	XM_046292553.1
OG0030794	ENSSSAG00000039267.2	XM_035798920.1	ENSOKIG00005000413.1	XM_046293211.1
OG0030796	ENSSSAG00000034928.2	XM_035758516.2	ENSOKIG00005003911.1	XM_046302107.1
OG0030797	ENSSSAG00000064478.2	XM_035735443.2	ENSOKIG00005047990.1	XM_046350100.1
OG0030798	ENSSSAG00000064515.2	XM_035735444.2	ENSOKIG00005047944.1	XM_046350101.1
OG0030799	ENSSSAG00000006310.2	XM_052479975.1	ENSOKIG00005050409.1	XM_046348595.1
OG0030800	ENSSSAG00000081570.2	XM_035750120.2	ENSOKIG00005012650.1	XM_046361019.1
OG0030801	ENSSSAG00000113001.1	XM_035749976.2	ENSOKIG00005031425.1	XM_046363027.1
OG0030802	ENSSSAG00000074558.2	XM_035794377.2	ENSOKIG00005010278.1	XM_046291437.1
OG0030803	ENSSSAG00000081573.2	XM_035750115.2	ENSOKIG00005012684.1	XR_006840391.1
OG0030804	ENSSSAG00000104725.1	XM_035741292.2	ENSOKIG00005005317.1	XM_046343272.1
OG0030805	ENSSSAG00000016312.2	XM_035752529.2	ENSOKIG00005038859.1	XM_046366656.1
OG0030806	ENSSSAG00000081580.2	XM_035750114.2	ENSOKIG00005013013.1	XM_046361020.1
OG0030807	ENSSSAG00000082937.1	XM_035778595.2	ENSOKIG00005001497.1	XM_046311640.1
OG0030808	ENSSSAG00000073994.2	XM_035782498.2	ENSOKIG00005018573.1	XM_046304670.1
OG0030809	ENSSSAG00000078764.2	XM_035772634.2	ENSOKIG00005048457.1	XM_046317818.1
OG0030810	ENSSSAG00000024626.2	XM_035752514.2	ENSOKIG00005038340.1	XM_046366658.1
OG0030811	ENSSSAG00000004500.2	XM_035779445.2	ENSOKIG00005001399.1	XM_046312921.1
OG0030812	ENSSSAG00000105062.1	XM_035788900.1	ENSOKIG00005028528.1	XM_046358024.1
OG0030813	ENSSSAG00000004521.2	XM_035778598.2	ENSOKIG00005001304.1	XM_046312823.1
OG0030814	ENSSSAG00000078951.2	XM_035750179.2	ENSOKIG00005001891.1	XM_046362848.1
OG0030815	ENSSSAG00000094186.1	XM_035760215.2	ENSOKIG00005049435.1	XM_046320339.1
OG0030816	ENSSSAG00000068773.2	XM_035760208.2	ENSOKIG00005049447.1	XM_046320352.1
OG0030817	ENSSSAG00000085943.1	XM_035760221.2	ENSOKIG00005049469.1	XM_046291267.1
OG0030818	ENSSSAG00000047530.2	XM_035739517.1	ENSOKIG00005032053.1	XM_046364442.1
OG0030819	ENSSSAG00000081644.2	XM_035772385.2	ENSOKIG00005022883.1	XM_046317459.1
OG0030820	ENSSSAG00000002471.2	XM_035742867.2	ENSOKIG00005007396.1	XM_046308246.1
OG0030821	ENSSSAG00000002486.2	XM_035742871.2	ENSOKIG00005007335.1	XM_046308710.1
OG0030822	ENSSSAG00000081645.2	XM_035772386.2	ENSOKIG00005023090.1	XM_046317461.1
OG0030823	ENSSSAG00000104363.1	XM_035777355.2	ENSOKIG00005014210.1	XM_046312764.1
OG0030824	ENSSSAG00000078670.2	XM_035755778.1	ENSOKIG00005023434.1	XM_046365148.1
OG0030825	ENSSSAG00000045060.2	XM_035748380.2	ENSOKIG00005038761.1	XM_046297768.1
OG0030826	ENSSSAG00000097384.1	XM_052464337.1	ENSOKIG00005023132.1	XM_046327201.1
OG0030827	ENSSSAG00000043419.2	XM_035742775.2	ENSOKIG00005015995.1	XM_046308113.1
OG0030828	ENSSSAG00000078719.2	XM_035755769.1	ENSOKIG00005023089.1	XM_046364242.1
OG0030829	ENSSSAG00000045139.2	XM_052491700.1	ENSOKIG00005038717.1	XM_046297767.1
OG0030830	ENSSSAG00000068520.2	XM_035756842.2	ENSOKIG00005013065.1	XM_046365078.1
OG0030831	ENSSSAG00000045504.2	XM_035748167.2	ENSOKIG00005038687.1	XM_046299412.1
OG0030832	ENSSSAG00000043443.2	XM_035742778.2	ENSOKIG00005015976.1	XM_046309451.1
OG0030833	ENSSSAG00000045520.2	XM_035748168.2	ENSOKIG00005038666.1	XM_046297765.1
OG0030834	ENSSSAG00000007106.2	XM_052486164.1	ENSOKIG00005017756.1	XM_046308135.1
OG0030835	ENSSSAG00000062161.2	XM_035752484.2	ENSOKIG00005017633.1	XM_046366679.1
OG0030837	ENSSSAG00000045592.2	XM_052457479.1	ENSOKIG00005046590.1	XM_046314027.1
OG0030838	ENSSSAG00000113252.1	XR_008065530.1	ENSOKIG00005022995.1	XM_046325385.1
OG0030839	ENSSSAG00000052998.2	XM_035785241.2	ENSOKIG00005002275.1	XM_046345387.1
OG0030840	ENSSSAG00000043592.2	XM_052486184.1	ENSOKIG00005015827.1	XM_046307966.1
OG0030841	ENSSSAG00000019477.2	XM_035766221.2	ENSOKIG00005007178.1	XM_046299545.1
OG0030842	ENSSSAG00000116526.1	XM_035762238.1	ENSOKIG00005033387.1	XM_046345384.1
OG0030843	ENSSSAG00000074105.2	XM_035777602.2	ENSOKIG00005030322.1	XM_046312770.1
OG0030844	ENSSSAG00000069736.2	XM_035785311.2	ENSOKIG00005041473.1	XM_046344950.1
OG0030845	ENSSSAG00000069741.2	XM_035785312.2	ENSOKIG00005041450.1	XM_046345372.1
OG0030846	ENSSSAG00000120719.1	XM_035785237.2	ENSOKIG00005002064.1	XM_046347684.1
OG0030847	ENSSSAG00000083963.1	XM_052460751.1	ENSOKIG00005041421.1	XM_046347631.1
OG0030848	ENSSSAG00000072523.2	XM_035762223.2	ENSOKIG00005033365.1	XM_046347681.1
OG0030849	ENSSSAG00000074046.2	XM_035762222.2	ENSOKIG00005028420.1	XM_046347682.1
OG0030850	ENSSSAG00000057050.2	XM_035773240.2	ENSOKIG00005007452.1	XM_046360404.1
OG0030851	ENSSSAG00000076908.2	XM_035735770.2	ENSOKIG00005042434.1	XM_046350399.1
OG0030853	ENSSSAG00000089770.1	XM_035774382.1	ENSOKIG00005031075.1	XM_046299572.1
OG0030854	ENSSSAG00000040025.2	XM_052475062.1	ENSOKIG00005007960.1	XM_046304839.1
OG0030855	ENSSSAG00000072278.2	XM_035774400.2	ENSOKIG00005032718.1	XM_046297932.1
OG0030856	ENSSSAG00000074248.2	XM_035783200.2	ENSOKIG00005013780.1	XM_046303528.1
OG0030857	ENSSSAG00000044822.2	XM_035799161.2	ENSOKIG00005001483.1	XM_046292504.1
OG0030858	ENSSSAG00000113537.1	XM_035798662.2	ENSOKIG00005001133.1	XM_046293606.1
OG0030859	ENSSSAG00000063968.2	XM_035741560.2	ENSOKIG00005032359.1	XM_046351969.1
OG0030860	ENSSSAG00000063992.2	XM_035793304.2	ENSOKIG00005032307.1	XM_046354286.1
OG0030861	ENSSSAG00000063997.2	XM_035793279.2	ENSOKIG00005032191.1	XM_046354287.1
OG0030862	ENSSSAG00000065916.2	XM_035786173.2	ENSOKIG00005021384.1	XM_046345194.1
OG0030863	ENSSSAG00000074886.2	XM_035786165.2	ENSOKIG00005021072.1	XM_046345198.1
OG0030864	ENSSSAG00000110790.1	XM_035753707.2	ENSOKIG00005016393.1	XM_046364518.1
OG0030865	ENSSSAG00000009069.2	XM_035786267.2	ENSOKIG00005026566.1	XM_046346748.1
OG0030866	ENSSSAG00000009316.2	XM_035786258.2	ENSOKIG00005026373.1	XM_046346755.1
OG0030867	ENSSSAG00000095551.1	XM_035798667.2	ENSOKIG00005001027.1	XM_046293567.1
OG0030868	ENSSSAG00000044783.2	XM_035738018.2	ENSOKIG00005034225.1	XM_046364441.1
OG0030869	ENSSSAG00000044761.2	XM_035739516.2	ENSOKIG00005034231.1	XM_046366301.1
OG0030870	ENSSSAG00000103561.1	XM_035739510.2	ENSOKIG00005034302.1	XM_046366300.1
OG0030871	ENSSSAG00000114029.1	XM_052457153.1	ENSOKIG00005031144.1	XM_046320914.1
OG0030872	ENSSSAG00000098462.1	XM_035744032.2	ENSOKIG00005006546.1	XM_046367939.1
OG0030873	ENSSSAG00000052231.2	XM_035751554.2	ENSOKIG00005034321.1	XM_046368724.1
OG0030874	ENSSSAG00000045101.2	XM_035780554.2	ENSOKIG00005031214.1	XM_046321058.1
OG0030875	ENSSSAG00000118320.1	XM_035780870.2	ENSOKIG00005037009.1	XM_046318215.1
OG0030876	ENSSSAG00000006706.2	XM_035780598.2	ENSOKIG00005028923.1	XM_046320595.1
OG0030877	ENSSSAG00000052398.2	XM_035751450.2	ENSOKIG00005034461.1	XM_046368731.1
OG0030878	ENSSSAG00000052479.2	XM_035753744.2	ENSOKIG00005034650.1	XM_046367878.1
OG0030879	ENSSSAG00000101332.1	XM_035758468.2	ENSOKIG00005015153.1	XM_046290834.1
OG0030880	ENSSSAG00000006601.2	XM_035745325.2	ENSOKIG00005020033.1	XM_046369370.1
OG0030881	ENSSSAG00000057145.2	XM_035753990.2	ENSOKIG00005008535.1	XM_046358955.1
OG0030882	ENSSSAG00000109782.1	XM_035779446.1	ENSOKIG00005001213.1	XM_046312870.1
OG0030883	ENSSSAG00000005645.2	XM_035778603.2	ENSOKIG00005001203.1	XM_046312019.1
OG0030884	ENSSSAG00000088984.1	XM_035776713.1	ENSOKIG00005031743.1	XM_046334512.1
OG0030885	ENSSSAG00000041526.2	XM_035776712.2	ENSOKIG00005031729.1	XM_046334515.1
OG0030886	ENSSSAG00000119995.1	XM_035798677.2	ENSOKIG00005000731.1	XM_046306574.1
OG0030887	ENSSSAG00000043582.2	XM_035775104.2	ENSOKIG00005019712.1	XM_046298625.1
OG0030888	ENSSSAG00000008094.2	XM_035778645.2	ENSOKIG00005016865.1	XM_046311681.1
OG0030889	ENSSSAG00000094599.1	XM_035780122.2	ENSOKIG00005047363.1	XM_046297493.1
OG0030890	ENSSSAG00000072880.2	XM_035785732.2	ENSOKIG00005010505.1	XM_046347277.1
OG0030891	ENSSSAG00000085563.1	XM_035785733.2	ENSOKIG00005010474.1	XM_046347278.1
OG0030892	ENSSSAG00000085467.1	XM_035796009.2	ENSOKIG00005045409.1	XM_046335643.1
OG0030893	ENSSSAG00000077850.2	XM_035796909.2	ENSOKIG00005015427.1	XM_046342457.1
OG0030894	ENSSSAG00000074717.2	XM_035777595.2	ENSOKIG00005029834.1	XM_046309954.1
OG0030895	ENSSSAG00000059039.2	XM_035748265.2	ENSOKIG00005025575.1	XM_046367926.1
OG0030896	ENSSSAG00000059050.2	XM_035748243.2	ENSOKIG00005025582.1	XM_046367927.1
OG0030897	ENSSSAG00000076228.2	XM_035746796.2	ENSOKIG00005007521.1	XM_046369171.1
OG0030898	ENSSSAG00000076237.2	XM_035746734.2	ENSOKIG00005007167.1	XM_046369172.1
OG0030899	ENSSSAG00000013118.2	XM_052478112.1	ENSOKIG00005050789.1	XM_046355250.1
OG0030900	ENSSSAG00000064623.2	XM_035777327.2	ENSOKIG00005013148.1	XM_046301751.1
OG0030901	ENSSSAG00000039951.2	XM_035775116.1	ENSOKIG00005020451.1	XM_046298630.1
OG0030902	ENSSSAG00000010339.2	XM_052478106.1	ENSOKIG00005050779.1	XM_046357060.1
OG0030903	ENSSSAG00000106725.1	XM_035777422.2	ENSOKIG00005013062.1	XM_046301822.1
OG0030904	ENSSSAG00000071222.2	XM_035761608.2	ENSOKIG00005001447.1	XM_046304200.1
OG0030905	ENSSSAG00000098390.1	XM_035798722.2	ENSOKIG00005041974.1	XM_046306176.1
OG0030906	ENSSSAG00000095065.1	XM_035778745.2	ENSOKIG00005006620.1	XM_046301187.1
OG0030907	ENSSSAG00000056122.2	XM_035778757.2	ENSOKIG00005006489.1	XM_046301186.1
OG0030908	ENSSSAG00000006791.2	XM_035745296.1	ENSOKIG00005018704.1	XM_046369371.1
OG0030909	ENSSSAG00000096869.1	XM_035785802.2	ENSOKIG00005020171.1	XM_046347195.1
OG0030910	ENSSSAG00000093761.1	XR_004825992.2	ENSOKIG00005025610.1	XR_006833912.1
OG0030911	ENSSSAG00000071444.2	XM_035786093.2	ENSOKIG00005013712.1	XM_046346901.1
OG0030912	ENSSSAG00000047257.2	XM_035791717.1	ENSOKIG00005031229.1	XM_046296469.1
OG0030913	ENSSSAG00000011649.2	XM_035786250.1	ENSOKIG00005025618.1	XM_046346770.1
OG0030915	ENSSSAG00000076484.2	XM_035746570.2	ENSOKIG00005008058.1	XM_046369188.1
OG0030916	ENSSSAG00000076481.2	XM_052487950.1	ENSOKIG00005008054.1	XM_046369187.1
OG0030917	ENSSSAG00000090808.1	XM_035746519.2	ENSOKIG00005008066.1	XM_046369189.1
OG0030918	ENSSSAG00000104277.1	XM_035788929.2	ENSOKIG00005042583.1	XM_046316589.1
OG0030920	ENSSSAG00000013753.2	XM_035801392.1	ENSOKIG00005050792.1	XM_046355251.1
OG0030921	ENSSSAG00000014223.2	XM_035801391.2	ENSOKIG00005050795.1	XM_046355252.1
OG0030922	ENSSSAG00000065342.2	XM_052478558.1	ENSOKIG00005047763.1	XM_046350112.1
OG0030923	ENSSSAG00000089305.1	XM_035740366.2	ENSOKIG00005042966.1	XM_046343991.1
OG0030924	ENSSSAG00000063211.2	XM_035740371.1	ENSOKIG00005043108.1	XM_046343992.1
OG0030925	ENSSSAG00000102037.1	XM_035779591.2	ENSOKIG00005041689.1	XM_046301075.1
OG0030926	ENSSSAG00000066536.2	XM_035765484.2	ENSOKIG00005042067.1	XM_046315520.1
OG0030927	ENSSSAG00000045619.2	XM_052467394.1	ENSOKIG00005039465.1	XM_046294617.1
OG0030928	ENSSSAG00000066547.2	XM_035765952.2	ENSOKIG00005042317.1	XM_046314245.1
OG0030929	ENSSSAG00000103646.1	XM_035759080.1	ENSOKIG00005041066.1	XM_046313727.1
OG0030930	ENSSSAG00000007122.2	XM_035742741.2	ENSOKIG00005017664.1	XM_046309213.1
OG0030931	ENSSSAG00000061378.2	XM_035739616.2	ENSOKIG00005041552.1	XM_046299761.1
OG0030932	ENSSSAG00000122141.1	XM_035741715.2	ENSOKIG00005046484.1	XM_046290786.1
OG0030933	ENSSSAG00000077560.2	XM_035766006.2	ENSOKIG00005017794.1	XM_046370395.1
OG0030934	ENSSSAG00000112208.1	XM_035766007.2	ENSOKIG00005017832.1	XM_046370396.1
OG0030935	ENSSSAG00000115227.1	XM_035791863.2	ENSOKIG00005041369.1	XM_046294603.1
OG0030936	ENSSSAG00000104628.1	XM_035749180.2	ENSOKIG00005017368.1	XM_046368931.1
OG0030937	ENSSSAG00000010021.2	XM_035772853.2	ENSOKIG00005048752.1	XM_046317797.1
OG0030938	ENSSSAG00000063396.2	XM_035788185.2	ENSOKIG00005019803.1	XM_046359863.1
OG0030939	ENSSSAG00000077278.2	XM_052525501.1	ENSOKIG00005034970.1	XM_046368276.1
OG0030940	ENSSSAG00000102201.1	XM_035740535.2	ENSOKIG00005023029.1	XM_046337192.1
OG0030942	ENSSSAG00000066267.2	XM_035775548.2	ENSOKIG00005034885.1	XM_046290420.1
OG0030943	ENSSSAG00000069654.2	XM_052484230.1	ENSOKIG00005013539.1	XM_046349099.1
OG0030944	ENSSSAG00000042038.2	XM_035771748.2	ENSOKIG00005048409.1	XM_046317637.1
OG0030945	ENSSSAG00000066273.2	XM_035775543.1	ENSOKIG00005034926.1	XM_046290423.1
OG0030946	ENSSSAG00000081037.2	XM_035736835.2	ENSOKIG00005003517.1	XM_046353386.1
OG0030948	ENSSSAG00000069425.2	XM_035774892.2	ENSOKIG00005044649.1	XM_046299334.1
OG0030949	ENSSSAG00000066321.2	XM_035775529.2	ENSOKIG00005035313.1	XM_046290425.1
OG0030950	ENSSSAG00000077274.2	XM_035775741.2	ENSOKIG00005035143.1	XM_046370493.1
OG0030951	ENSSSAG00000112165.1	XM_035774902.2	ENSOKIG00005044804.1	XM_046298418.1
OG0030952	ENSSSAG00000119808.1	XM_052473343.1	ENSOKIG00005010416.1	XM_046342707.1
OG0030953	ENSSSAG00000054255.2	XM_035776864.2	ENSOKIG00005007192.1	XM_046368202.1
OG0030954	ENSSSAG00000070900.2	XM_035776857.2	ENSOKIG00005012371.1	XM_046368216.1
OG0030955	ENSSSAG00000108191.1	XM_052466277.1	ENSOKIG00005049903.1	XM_046345655.1
OG0030956	ENSSSAG00000115491.1	XM_035790061.2	ENSOKIG00005049921.1	XM_046345643.1
OG0030957	ENSSSAG00000069356.2	XM_035774877.2	ENSOKIG00005044232.1	XM_046298403.1
OG0030958	ENSSSAG00000069359.2	XM_035774881.2	ENSOKIG00005044242.1	XM_046299333.1
OG0030959	ENSSSAG00000097641.1	XM_035774200.2	ENSOKIG00005011878.1	XM_046331858.1
OG0030960	ENSSSAG00000004251.2	XM_035790062.2	ENSOKIG00005050069.1	XM_046345569.1
OG0030961	ENSSSAG00000070500.2	XM_035755811.2	ENSOKIG00005049646.1	XM_046345706.1
OG0030963	ENSSSAG00000075541.2	XM_035735736.2	ENSOKIG00005044822.1	XM_046350368.1
OG0030964	ENSSSAG00000079105.2	XM_035762430.2	ENSOKIG00005003858.1	XM_046305980.1
OG0030965	ENSSSAG00000100080.1	XM_035762451.2	ENSOKIG00005003848.1	XM_046303560.1
OG0030966	ENSSSAG00000071310.2	XM_035742583.2	ENSOKIG00005005370.1	XM_046309391.1
OG0030967	ENSSSAG00000080235.2	XM_035796934.2	ENSOKIG00005018302.1	XM_046335452.1
OG0030968	ENSSSAG00000098089.1	XM_035768909.2	ENSOKIG00005000004.1	XM_046335907.1
OG0030969	ENSSSAG00000117033.1	XM_035742751.2	ENSOKIG00005017572.1	XM_046309587.1
OG0030970	ENSSSAG00000050807.2	XM_035796439.1	ENSOKIG00005024205.1	XM_046315725.1
OG0030971	ENSSSAG00000056057.2	XM_035756364.2	ENSOKIG00005023902.1	XM_046369041.1
OG0030972	ENSSSAG00000043201.2	XM_035801362.2	ENSOKIG00005007466.1	XM_046357085.1
OG0030973	ENSSSAG00000043207.2	XM_035801360.2	ENSOKIG00005007486.1	XM_046355255.1
OG0030974	ENSSSAG00000074945.2	XM_035736932.2	ENSOKIG00005034932.1	XM_046353272.1
OG0030975	ENSSSAG00000088314.1	XM_035797325.2	ENSOKIG00005045448.1	XM_046353833.1
OG0030976	ENSSSAG00000066222.2	XM_035787942.2	ENSOKIG00005049701.1	XM_046360091.1
OG0030977	ENSSSAG00000096427.1	XM_035787951.2	ENSOKIG00005049657.1	XM_046360085.1
OG0030978	ENSSSAG00000059690.2	XM_035777578.2	ENSOKIG00005025317.1	XM_046312225.1
OG0030979	ENSSSAG00000074087.2	XM_035777603.2	ENSOKIG00005030436.1	XM_046312017.1
OG0030980	ENSSSAG00000031025.2	XM_035788109.2	ENSOKIG00005027145.1	XM_046359910.1
OG0030981	ENSSSAG00000044118.2	XM_035738856.2	ENSOKIG00005035852.1	XM_046365792.1
OG0030982	ENSSSAG00000094608.1	XM_035782977.2	ENSOKIG00005003524.1	XM_046304994.1
OG0030983	ENSSSAG00000103870.1	XM_035782901.2	ENSOKIG00005003299.1	XM_046332761.1
